user_id,project_id,shown_at,session_depth,topic_match_score,required_skill_match_score,gained_skill_match_score,role_skill_match_score,readiness_score,open,like,share,long_view,skip_fast,disengage
user_0122,project_0001,2026-03-06T03:25:05.080920+00:00,4,0.773,2.0638,0.0,0.0,1.4447,0,1,0,0,1,0
user_0025,project_0104,2026-03-06T03:52:05.080920+00:00,43,2.5292,0.0,2.6965,0.6902,0.809,0,0,1,1,1,0
user_0002,project_0019,2026-03-06T03:52:05.080920+00:00,19,0.8826,0.0,2.4455,0.0,0.7337,1,0,0,0,0,1
user_0182,project_0083,2026-03-06T03:53:05.080920+00:00,20,0.0,1.3608,2.65,0.0,1.7476,0,0,0,1,1,0
user_0017,project_0033,2026-03-06T03:58:05.080920+00:00,16,1.7843,0.0,2.0105,0.0,0.6031,0,0,0,0,0,0
user_0266,project_0087,2026-03-06T04:00:05.080920+00:00,42,3.6058,0.9536,1.3252,2.0706,1.0651,0,1,1,0,0,0
user_0175,project_0080,2026-03-06T04:01:05.080920+00:00,32,1.397,1.6254,1.3995,0.0,1.5576,1,0,1,1,1,1
user_0159,project_0116,2026-03-06T04:02:05.080920+00:00,37,0.0,1.9144,0.7852,1.0047,1.5756,0,0,0,1,1,1
user_0288,project_0018,2026-03-06T04:03:05.080920+00:00,11,1.8718,2.5522,0.8396,3.3918,2.0384,1,1,1,1,0,0
user_0284,project_0068,2026-03-06T04:13:05.080920+00:00,27,1.2742,1.8506,0.0,0.8109,1.2954,0,0,0,0,0,1
user_0158,project_0021,2026-03-06T04:20:05.080920+00:00,31,1.3362,2.2505,1.4475,1.5197,2.0096,0,1,1,1,0,0
user_0111,project_0069,2026-03-06T04:24:05.080920+00:00,14,1.0825,1.5662,0.8956,2.127,1.365,0,1,0,1,1,0
user_0153,project_0119,2026-03-06T04:27:05.080920+00:00,7,1.0261,1.9224,0.0,1.9224,1.3457,1,1,0,1,1,0
user_0021,project_0052,2026-03-06T04:34:05.080920+00:00,2,2.5119,1.5484,0.0,0.0,1.0839,0,0,1,0,0,0
user_0240,project_0008,2026-03-06T04:36:05.080920+00:00,3,0.0,1.1738,0.7211,0.7211,1.038,0,0,0,0,0,1
user_0276,project_0068,2026-03-06T04:42:05.080920+00:00,27,0.0,0.0,0.6668,0.0,0.2,0,1,1,0,0,0
user_0075,project_0022,2026-03-06T04:45:05.080920+00:00,7,1.3489,0.0,0.0,0.0,0.0,1,1,0,0,0,1
user_0193,project_0060,2026-03-06T04:50:05.080920+00:00,20,1.9797,0.0,1.3279,1.1306,0.3984,0,1,0,0,1,0
user_0111,project_0072,2026-03-06T04:55:05.080920+00:00,20,0.0,0.0,0.8956,0.0,0.2687,1,1,1,0,0,1
user_0295,project_0005,2026-03-06T05:01:05.080920+00:00,13,0.8653,2.6467,2.0839,2.4221,2.4779,1,1,0,1,0,1
user_0293,project_0057,2026-03-06T05:03:05.080920+00:00,22,0.0,1.138,0.7995,0.0,1.0364,0,1,0,1,1,1
user_0105,project_0014,2026-03-06T05:08:05.080920+00:00,29,0.7504,0.6821,1.4192,0.0,0.9032,0,0,1,0,1,0
user_0191,project_0051,2026-03-06T05:26:05.080920+00:00,23,2.5563,1.2543,1.4969,1.0565,1.3271,0,1,1,1,1,1
user_0013,project_0015,2026-03-06T05:27:05.080920+00:00,40,0.9505,2.7148,1.2052,2.0399,2.2619,0,1,1,1,1,0
user_0257,project_0017,2026-03-06T05:29:05.080920+00:00,22,0.0,1.6237,1.3105,1.6237,1.5297,1,1,1,1,0,0
user_0036,project_0031,2026-03-06T05:30:05.080920+00:00,1,0.0,0.687,1.4726,0.687,0.9227,0,0,0,1,0,1
user_0015,project_0025,2026-03-06T05:35:05.080920+00:00,18,0.8575,0.8246,0.6711,0.0,0.7785,0,1,1,1,1,1
user_0132,project_0088,2026-03-06T05:38:05.080920+00:00,16,2.0401,1.3795,0.0,2.0344,0.9656,0,0,0,1,0,0
user_0089,project_0057,2026-03-06T05:49:05.080920+00:00,23,0.0,2.2381,0.7312,2.5687,1.786,1,1,0,1,0,1
user_0101,project_0039,2026-03-06T05:55:05.080920+00:00,15,2.3778,1.4914,0.74,1.4914,1.266,1,1,1,1,0,0
user_0208,project_0062,2026-03-06T05:59:05.080920+00:00,24,1.0059,0.0,1.6143,0.0,0.4843,0,1,0,0,0,0
user_0098,project_0078,2026-03-06T06:00:05.080920+00:00,13,0.0,1.63,1.0328,2.6628,1.4508,1,0,0,1,1,0
user_0030,project_0029,2026-03-06T06:04:05.080920+00:00,33,0.0,2.3287,0.6607,2.3287,1.8283,0,1,1,0,0,1
user_0104,project_0117,2026-03-06T06:12:05.080920+00:00,36,1.3308,0.0,2.3184,0.0,0.6955,0,0,0,0,0,0
user_0236,project_0093,2026-03-06T06:12:05.080920+00:00,26,0.0,0.0,2.2267,1.1901,0.668,0,1,1,1,0,1
user_0241,project_0098,2026-03-06T06:21:05.080920+00:00,25,0.9565,1.2618,1.4391,1.2618,1.315,0,0,0,1,0,0
user_0297,project_0087,2026-03-06T06:25:05.080920+00:00,17,1.1441,3.0308,0.0,1.5459,2.1216,1,1,1,1,0,0
user_0262,project_0087,2026-03-06T06:27:05.080920+00:00,40,0.0,0.0,1.5157,0.7914,0.4547,0,1,1,0,1,1
user_0277,project_0007,2026-03-06T06:45:05.080920+00:00,6,1.2608,1.0586,1.229,1.2447,1.1097,0,1,0,1,0,0
user_0188,project_0107,2026-03-06T07:03:05.080920+00:00,26,1.1992,0.0,2.1073,0.0,0.6322,0,1,1,0,0,0
user_0057,project_0075,2026-03-06T07:06:05.080920+00:00,40,0.0,2.9481,0.9692,1.3762,2.3544,1,1,0,0,0,0
user_0163,project_0064,2026-03-06T07:08:05.080920+00:00,16,0.782,0.0,0.8954,0.0,0.2686,1,1,1,1,1,0
user_0280,project_0013,2026-03-06T07:08:05.080920+00:00,15,0.0,0.6733,0.0,1.2802,0.4713,0,0,1,1,0,0
user_0106,project_0113,2026-03-06T07:09:05.080920+00:00,40,0.0,0.0,3.0549,0.0,0.9165,1,1,1,0,0,0
user_0298,project_0052,2026-03-06T07:22:05.080920+00:00,24,0.0,2.3652,0.9518,1.5895,1.9412,0,1,1,0,0,0
user_0195,project_0085,2026-03-06T07:25:05.080920+00:00,37,0.0,1.9873,0.0,2.1175,1.3911,1,1,1,1,1,0
user_0113,project_0072,2026-03-06T07:29:05.080920+00:00,44,1.2678,1.1598,1.3798,1.499,1.2258,0,0,0,1,0,0
user_0118,project_0032,2026-03-06T07:29:05.080920+00:00,45,1.8381,0.0,1.1025,1.1025,0.3307,0,0,0,0,0,1
user_0212,project_0014,2026-03-06T07:29:05.080920+00:00,42,1.1806,0.6889,0.0,1.0314,0.4822,1,1,1,1,0,0
user_0171,project_0026,2026-03-06T07:30:05.080920+00:00,27,1.247,1.5251,0.9282,0.0,1.346,0,1,0,0,0,0
user_0279,project_0039,2026-03-06T07:33:05.080920+00:00,28,0.8361,1.075,1.5289,1.9999,1.2112,0,1,1,1,1,1
user_0271,project_0114,2026-03-06T07:33:05.080920+00:00,39,1.0301,1.1749,0.0,1.1749,0.8224,1,1,1,1,1,1
user_0229,project_0021,2026-03-06T07:37:05.080920+00:00,1,0.0,0.847,0.0,0.0,0.5929,1,0,0,0,1,0
user_0187,project_0047,2026-03-06T07:58:05.080920+00:00,29,0.0,0.7293,1.3461,0.7293,0.9143,1,0,0,0,1,0
user_0156,project_0115,2026-03-06T08:02:05.080920+00:00,23,1.0779,1.7201,2.5193,2.1925,1.9599,1,1,0,1,0,1
user_0139,project_0112,2026-03-06T08:06:05.080920+00:00,45,2.6595,1.1371,1.1874,1.1371,1.1522,0,1,1,1,0,0
user_0191,project_0037,2026-03-06T08:08:05.080920+00:00,7,0.0,1.4988,1.0565,1.0565,1.3661,1,0,0,1,1,1
user_0284,project_0015,2026-03-06T08:09:05.080920+00:00,2,0.0,2.3576,2.6283,1.0397,2.4388,1,0,1,1,0,0
user_0036,project_0003,2026-03-06T08:22:05.080920+00:00,22,1.3973,0.687,1.4726,0.687,0.9227,0,1,1,0,1,1
user_0269,project_0095,2026-03-06T08:22:05.080920+00:00,2,1.3915,0.0,2.0488,0.0,0.6146,1,0,1,0,1,1
user_0052,project_0103,2026-03-06T08:30:05.080920+00:00,3,1.4392,0.7878,1.603,0.7878,1.0324,0,0,1,1,0,0
user_0233,project_0037,2026-03-06T08:37:05.080920+00:00,19,1.214,1.13,1.5552,2.2909,1.2576,1,0,0,1,0,1
user_0206,project_0020,2026-03-06T08:39:05.080920+00:00,40,0.9297,1.3725,2.8577,2.7882,1.8181,0,1,1,0,0,1
user_0286,project_0096,2026-03-06T08:40:05.080920+00:00,1,1.2338,0.0,0.0,1.3918,0.0,0,0,1,0,1,1
user_0285,project_0079,2026-03-06T08:40:05.080920+00:00,2,0.9256,0.8037,1.3744,0.0,0.9749,0,1,1,1,1,1
user_0197,project_0073,2026-03-06T08:45:05.080920+00:00,28,0.0,0.0,0.9923,2.5031,0.2977,1,0,0,0,0,0
user_0064,project_0064,2026-03-06T08:52:05.080920+00:00,9,0.0,0.0,0.0,1.0735,0.0,0,1,0,1,0,1
user_0209,project_0044,2026-03-06T08:57:05.080920+00:00,33,1.3255,0.9266,2.3211,1.7932,1.3449,1,1,0,0,1,0
user_0052,project_0104,2026-03-06T08:57:05.080920+00:00,31,1.4392,1.7423,3.2354,2.5869,2.1902,1,1,1,1,0,0
user_0245,project_0082,2026-03-06T09:01:05.080920+00:00,32,2.0405,0.8458,0.0,0.8458,0.5921,1,0,0,1,0,0
user_0072,project_0116,2026-03-06T09:02:05.080920+00:00,39,1.1625,1.0087,2.6355,1.0087,1.4967,0,1,0,0,1,0
user_0101,project_0110,2026-03-06T09:03:05.080920+00:00,7,0.9825,0.0,2.3798,0.8618,0.7139,0,0,1,1,1,1
user_0159,project_0112,2026-03-06T09:13:05.080920+00:00,16,0.0,0.9097,1.0047,0.9097,0.9382,0,0,1,1,0,1
user_0169,project_0108,2026-03-06T09:15:05.080920+00:00,14,0.0,0.0,1.1679,1.5634,0.3504,0,0,1,1,1,1
user_0077,project_0084,2026-03-06T09:16:05.080920+00:00,17,1.4131,0.0,0.0,0.0,0.0,0,0,0,0,0,0
user_0207,project_0036,2026-03-06T09:17:05.080920+00:00,28,1.0568,1.4472,0.87,1.9444,1.274,1,0,0,1,1,0
user_0162,project_0040,2026-03-06T09:23:05.080920+00:00,12,1.2254,1.1152,0.0,0.0,0.7806,0,0,1,1,1,0
user_0234,project_0114,2026-03-06T09:42:05.080920+00:00,33,0.8447,0.0,0.9098,0.0,0.2729,0,1,0,0,1,1
user_0011,project_0096,2026-03-06T09:49:05.080920+00:00,44,0.0,3.2341,0.0,1.4274,2.2639,0,1,0,1,1,0
user_0008,project_0077,2026-03-06T09:49:05.080920+00:00,39,1.0935,1.5878,2.3452,1.5878,1.815,1,1,0,1,0,0
user_0240,project_0110,2026-03-06T09:55:05.080920+00:00,20,0.7544,0.7211,0.0,0.0,0.5048,0,1,1,0,1,1
user_0108,project_0046,2026-03-06T10:01:05.080920+00:00,9,1.8636,0.0,2.3784,1.5005,0.7135,1,1,0,1,0,1
user_0181,project_0098,2026-03-06T10:05:05.080920+00:00,27,1.169,1.9856,0.0,1.9856,1.3899,0,1,0,1,0,0
user_0076,project_0007,2026-03-06T10:16:05.080920+00:00,23,1.362,1.1137,1.3401,1.1137,1.1816,0,0,0,1,1,0
user_0004,project_0085,2026-03-06T10:21:05.080920+00:00,6,0.0,1.207,0.0,1.3119,0.8449,1,0,1,1,0,0
user_0107,project_0079,2026-03-06T10:28:05.080920+00:00,19,0.0,2.5888,2.5726,1.6356,2.5839,1,1,1,1,0,0
user_0262,project_0082,2026-03-06T10:29:05.080920+00:00,18,0.0,1.0161,2.2558,0.7401,1.388,0,0,1,0,0,1
user_0180,project_0075,2026-03-06T10:40:05.080920+00:00,2,0.0,0.0,0.7068,0.0,0.212,0,0,0,1,1,0
user_0112,project_0026,2026-03-06T10:42:05.080920+00:00,19,1.4164,1.413,0.0,0.6621,0.9891,1,1,0,1,0,0
user_0011,project_0114,2026-03-06T10:42:05.080920+00:00,31,0.0,1.5246,0.0,0.0,1.0672,1,0,1,1,1,0
user_0208,project_0028,2026-03-06T10:43:05.080920+00:00,10,0.0,0.0,2.5849,0.0,0.7755,0,0,0,0,1,0
user_0242,project_0093,2026-03-06T10:45:05.080920+00:00,37,1.1367,0.0,0.7675,1.1691,0.2302,1,0,1,0,1,0
user_0266,project_0056,2026-03-06T10:45:05.080920+00:00,25,0.0,1.5141,1.117,1.5141,1.395,1,0,0,0,1,0
user_0257,project_0022,2026-03-06T10:46:05.080920+00:00,29,0.0,1.178,4.1061,1.4922,2.0564,1,1,1,1,1,0
user_0139,project_0036,2026-03-06T10:51:05.080920+00:00,20,2.6297,0.7573,1.1874,0.8867,0.8863,0,1,1,0,0,1
user_0184,project_0065,2026-03-06T10:55:05.080920+00:00,9,1.3917,2.6449,0.0,2.6449,1.8514,1,1,1,1,0,0
user_0064,project_0114,2026-03-06T11:01:05.080920+00:00,1,0.0,0.0,1.2022,1.2022,0.3607,0,1,0,1,1,1
user_0187,project_0101,2026-03-06T11:08:05.080920+00:00,2,0.0,1.6517,0.7293,0.9587,1.375,0,0,0,1,0,1
user_0183,project_0025,2026-03-06T11:13:05.080920+00:00,13,1.3549,2.4602,0.0,0.9383,1.7221,1,1,1,1,1,1
user_0027,project_0079,2026-03-06T11:19:05.080920+00:00,37,0.0,1.261,0.9547,1.261,1.1691,1,0,1,1,0,0
user_0125,project_0040,2026-03-06T11:20:05.080920+00:00,39,1.0424,0.0,1.9545,0.0,0.5863,1,0,0,0,0,1
user_0064,project_0006,2026-03-06T11:31:05.080920+00:00,30,0.0,0.0,1.2022,1.2022,0.3607,1,1,0,1,0,0
user_0105,project_0082,2026-03-06T11:32:05.080920+00:00,1,2.4688,0.0,1.3835,0.0,0.415,1,0,1,0,1,0
user_0250,project_0063,2026-03-06T11:41:05.080920+00:00,26,1.4078,0.0,0.7203,0.0,0.2161,1,1,0,0,0,0
user_0027,project_0036,2026-03-06T11:42:05.080920+00:00,45,0.0,2.3389,1.2846,0.0,2.0226,1,0,1,1,0,1
user_0195,project_0022,2026-03-06T11:43:05.080920+00:00,1,1.1398,0.7883,2.7935,1.9873,1.3899,0,0,1,1,0,0
user_0124,project_0034,2026-03-06T11:43:05.080920+00:00,7,1.3095,0.9259,0.7479,1.6738,0.8725,1,0,0,0,1,0
user_0169,project_0039,2026-03-06T12:01:05.080920+00:00,24,0.0,0.0,0.7979,1.5634,0.2394,1,0,1,0,1,1
user_0245,project_0055,2026-03-06T12:06:05.080920+00:00,22,2.3588,1.4502,0.9903,2.121,1.3122,0,0,1,1,1,1
user_0201,project_0039,2026-03-06T12:10:05.080920+00:00,36,0.0,0.0,3.0392,0.0,0.9118,0,1,1,0,0,0
user_0252,project_0062,2026-03-06T12:13:05.080920+00:00,30,1.9154,1.7306,1.2388,0.934,1.5831,0,1,1,1,0,0
user_0297,project_0037,2026-03-06T12:21:05.080920+00:00,37,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0
user_0061,project_0073,2026-03-06T12:34:05.080920+00:00,37,1.1312,0.0,2.8561,3.1366,0.8568,1,1,0,1,0,1
user_0024,project_0065,2026-03-06T12:39:05.080920+00:00,28,0.0,0.8908,0.8482,1.739,0.878,0,1,0,0,1,1
user_0190,project_0055,2026-03-06T12:43:05.080920+00:00,12,0.0,0.7119,0.6974,0.7119,0.7075,1,0,0,1,1,1
user_0110,project_0007,2026-03-06T12:43:05.080920+00:00,36,0.0,0.0,1.96,0.0,0.588,0,1,1,1,1,1
user_0020,project_0009,2026-03-06T12:52:05.080920+00:00,10,1.1455,0.0,0.0,1.2224,0.0,1,1,0,0,1,0
user_0061,project_0095,2026-03-06T13:05:05.080920+00:00,21,1.0929,1.5627,0.0,2.8449,1.0939,1,0,1,1,1,0
user_0015,project_0118,2026-03-06T13:19:05.080920+00:00,9,0.8659,1.53,0.6711,0.7054,1.2723,0,0,1,1,1,0
user_0192,project_0018,2026-03-06T13:21:05.080920+00:00,21,1.1145,0.9901,0.0,0.0,0.6931,1,0,1,1,0,0
user_0077,project_0093,2026-03-06T13:22:05.080920+00:00,42,0.8178,1.6244,0.0,1.459,1.1371,1,1,1,0,0,0
user_0045,project_0084,2026-03-06T13:22:05.080920+00:00,37,1.9412,0.0,1.7246,0.6798,0.5174,1,0,1,1,1,1
user_0085,project_0077,2026-03-06T13:26:05.080920+00:00,10,2.2137,2.6315,2.5372,4.0936,2.6032,1,1,1,1,0,0
user_0064,project_0093,2026-03-06T13:27:05.080920+00:00,21,0.8734,1.2022,0.0,1.2022,0.8415,1,1,1,1,0,0
user_0101,project_0088,2026-03-06T14:05:05.080920+00:00,42,0.8684,2.3611,0.74,0.7213,1.8748,0,0,1,0,1,0
user_0258,project_0056,2026-03-06T14:11:05.080920+00:00,4,0.8559,0.0,0.0,0.0,0.0,0,0,0,1,0,1
user_0273,project_0002,2026-03-06T14:13:05.080920+00:00,16,0.9903,2.8911,0.6995,2.9552,2.2336,1,1,0,1,0,1
user_0001,project_0109,2026-03-06T14:17:05.080920+00:00,16,0.0,0.0,1.5431,0.0,0.4629,0,1,1,0,1,0
user_0120,project_0017,2026-03-06T14:17:05.080920+00:00,20,2.0708,1.0113,1.222,1.0113,1.0745,1,0,1,1,1,0
user_0181,project_0085,2026-03-06T14:22:05.080920+00:00,36,0.0,1.84,0.9817,1.9856,1.5825,1,0,0,1,1,0
user_0277,project_0040,2026-03-06T14:26:05.080920+00:00,32,0.0,1.1675,1.0862,1.0586,1.1431,1,1,0,1,1,0
user_0198,project_0016,2026-03-06T14:29:05.080920+00:00,31,0.8032,0.0,2.1907,0.0,0.6572,1,1,0,1,1,0
user_0193,project_0102,2026-03-06T14:31:05.080920+00:00,31,0.9994,1.3279,0.0,1.3279,0.9295,0,1,1,1,0,0
user_0110,project_0110,2026-03-06T14:35:05.080920+00:00,9,1.4172,2.0775,1.8841,0.9503,2.0195,1,0,0,1,0,1
user_0228,project_0077,2026-03-06T14:46:05.080920+00:00,8,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,1
user_0050,project_0062,2026-03-06T14:49:05.080920+00:00,11,1.0364,1.0272,1.5854,1.0272,1.1947,1,1,1,0,0,1
user_0156,project_0045,2026-03-06T14:50:05.080920+00:00,40,0.0,1.622,0.8973,2.9148,1.4046,0,0,1,1,1,1
user_0116,project_0094,2026-03-06T14:52:05.080920+00:00,42,2.061,1.0237,0.0,0.0,0.7166,0,1,0,1,0,0
user_0170,project_0011,2026-03-06T15:08:05.080920+00:00,5,0.0,0.9072,0.0,0.9072,0.635,0,1,0,1,1,1
user_0257,project_0045,2026-03-06T15:11:05.080920+00:00,24,1.1383,1.3105,2.7956,1.3105,1.756,0,1,0,1,0,0
user_0280,project_0015,2026-03-06T15:11:05.080920+00:00,25,0.0,0.6733,1.2802,0.6733,0.8554,1,0,1,0,0,0
user_0235,project_0097,2026-03-06T15:13:05.080920+00:00,42,0.0,1.5601,0.0,0.0,1.0921,1,0,0,0,0,1
user_0262,project_0101,2026-03-06T15:16:05.080920+00:00,26,1.1022,1.3162,2.3071,2.1076,1.6135,1,1,0,1,0,1
user_0139,project_0002,2026-03-06T15:24:05.080920+00:00,39,1.2273,2.0238,0.0,1.9536,1.4167,1,0,0,0,0,0
user_0083,project_0088,2026-03-06T15:35:05.080920+00:00,42,0.0,0.0,1.3032,0.0,0.391,0,1,0,0,1,1
user_0221,project_0107,2026-03-06T15:45:05.080920+00:00,10,1.2068,2.6404,1.1583,1.2581,2.1958,1,1,0,1,1,1
user_0169,project_0016,2026-03-06T15:45:05.080920+00:00,31,2.6564,1.1679,0.0,0.0,0.8175,0,1,0,0,0,0
user_0151,project_0042,2026-03-06T15:45:05.080920+00:00,27,1.3642,0.0,1.6096,0.0,0.4829,1,0,1,0,0,1
user_0098,project_0105,2026-03-06T15:49:05.080920+00:00,45,0.0,1.0328,0.0,1.0328,0.723,0,1,0,1,0,0
user_0197,project_0108,2026-03-06T16:01:05.080920+00:00,17,0.0,0.0,0.0,0.9923,0.0,0,0,1,0,1,1
user_0140,project_0025,2026-03-06T16:05:05.080920+00:00,19,3.7065,0.0,1.4782,0.0,0.4435,1,0,1,0,0,1
user_0091,project_0106,2026-03-06T16:08:05.080920+00:00,14,0.0,0.8255,0.8419,1.6674,0.8304,0,1,0,0,1,1
user_0128,project_0002,2026-03-06T16:14:05.080920+00:00,41,1.0413,1.5484,0.6888,2.4517,1.2905,1,0,1,1,1,1
user_0103,project_0031,2026-03-06T16:16:05.080920+00:00,24,2.0945,0.0,2.5322,0.0,0.7597,0,1,1,0,0,0
user_0247,project_0012,2026-03-06T16:40:05.080920+00:00,20,0.0,1.6443,1.5598,2.061,1.619,1,1,0,1,0,1
user_0023,project_0015,2026-03-06T16:49:05.080920+00:00,24,1.7154,0.0,0.0,1.0923,0.0,1,0,0,1,1,1
user_0227,project_0025,2026-03-06T16:52:05.080920+00:00,23,0.0,0.8598,0.0,0.0,0.6019,0,0,0,1,0,1
user_0084,project_0070,2026-03-06T17:08:05.080920+00:00,20,2.175,1.2876,1.243,1.2876,1.2742,1,0,0,1,0,0
user_0133,project_0000,2026-03-06T17:20:05.080920+00:00,20,0.0,1.7359,1.1463,1.0533,1.559,1,1,1,1,1,0
user_0120,project_0039,2026-03-06T17:31:05.080920+00:00,3,2.2504,0.0,2.7246,0.0,0.8174,1,1,1,0,1,0
user_0254,project_0045,2026-03-06T17:38:05.080920+00:00,26,1.0574,2.8446,0.0,1.3966,1.9912,1,1,1,1,1,0
user_0038,project_0090,2026-03-06T17:53:05.080920+00:00,29,0.0,1.8447,1.6476,2.7055,1.7856,0,1,1,1,1,1
user_0282,project_0106,2026-03-06T17:55:05.080920+00:00,21,0.0,1.6497,1.345,0.0,1.5583,0,1,0,0,0,0
user_0293,project_0112,2026-03-06T18:04:05.080920+00:00,4,0.0,1.138,0.0,2.0113,0.7966,1,1,1,0,0,1
user_0096,project_0066,2026-03-06T18:05:05.080920+00:00,4,1.407,0.0,0.0,0.0,0.0,1,0,0,1,1,1
user_0093,project_0061,2026-03-06T18:07:05.080920+00:00,22,1.3533,1.0618,0.0,0.0,0.7433,1,0,0,0,1,0
user_0202,project_0058,2026-03-06T18:10:05.080920+00:00,32,1.1494,1.3682,1.2949,1.3682,1.3462,0,0,1,1,1,0
user_0155,project_0011,2026-03-06T18:13:05.080920+00:00,13,1.1078,1.5257,1.6369,1.5257,1.5591,0,1,0,1,1,0
user_0281,project_0051,2026-03-06T18:24:05.080920+00:00,32,0.0,1.2345,0.0,1.2345,0.8641,0,1,1,1,0,1
user_0018,project_0070,2026-03-06T18:25:05.080920+00:00,8,1.344,0.0,2.7373,1.4544,0.8212,1,1,0,1,1,1
user_0232,project_0116,2026-03-06T18:25:05.080920+00:00,7,0.7801,0.9006,2.4134,2.1157,1.3544,1,0,1,1,1,0
user_0026,project_0094,2026-03-06T18:32:05.080920+00:00,29,2.0263,0.0,0.7417,0.7417,0.2225,1,0,0,1,0,1
user_0100,project_0025,2026-03-06T18:44:05.080920+00:00,19,1.421,1.36,1.394,2.754,1.3702,1,1,1,1,1,0
user_0137,project_0069,2026-03-06T19:04:05.080920+00:00,15,2.0152,0.0,2.3852,0.0,0.7156,1,0,1,1,1,1
user_0285,project_0005,2026-03-06T19:13:05.080920+00:00,32,0.9256,1.8175,1.3744,0.8037,1.6846,1,1,1,0,0,0
user_0225,project_0014,2026-03-06T19:29:05.080920+00:00,11,1.1329,1.1613,2.9853,0.0,1.7085,0,1,1,0,0,1
user_0009,project_0119,2026-03-06T19:31:05.080920+00:00,44,1.2116,0.8802,2.2534,0.8802,1.2922,1,1,0,0,0,0
user_0018,project_0038,2026-03-06T19:32:05.080920+00:00,28,1.2068,1.4544,2.4656,1.4544,1.7578,0,1,1,1,0,1
user_0070,project_0030,2026-03-06T19:37:05.080920+00:00,8,1.0459,1.7551,0.0,1.7551,1.2286,1,1,1,1,1,0
user_0092,project_0051,2026-03-06T19:43:05.080920+00:00,28,2.2174,1.2212,2.2984,1.2212,1.5444,1,0,1,1,0,0
user_0076,project_0042,2026-03-06T19:48:05.080920+00:00,33,2.3247,1.9839,0.674,0.8134,1.5909,1,1,0,1,1,0
user_0082,project_0106,2026-03-06T19:49:05.080920+00:00,4,1.1261,3.9944,0.0,2.7266,2.7961,1,0,0,0,0,0
user_0112,project_0072,2026-03-06T19:50:05.080920+00:00,29,1.3975,1.6202,0.0,0.0,1.1341,1,1,0,1,1,1
user_0177,project_0046,2026-03-06T19:50:05.080920+00:00,1,1.1762,0.8553,1.4309,0.8553,1.028,1,0,1,1,0,0
user_0277,project_0093,2026-03-06T19:50:05.080920+00:00,38,1.3203,0.0,2.3152,1.2447,0.6946,0,0,1,0,1,0
user_0116,project_0099,2026-03-06T19:52:05.080920+00:00,43,1.1153,0.0,0.0,0.0,0.0,0,1,1,1,1,0
user_0246,project_0115,2026-03-06T20:19:05.080920+00:00,37,2.2761,1.4069,3.0914,0.0,1.9123,0,1,1,1,0,0
user_0156,project_0112,2026-03-06T20:21:05.080920+00:00,17,1.3747,0.8997,1.622,1.7201,1.1164,0,0,0,1,0,0
user_0176,project_0106,2026-03-06T20:23:05.080920+00:00,22,0.8562,0.8945,0.0,0.8945,0.6261,1,0,1,0,0,0
user_0075,project_0053,2026-03-06T20:32:05.080920+00:00,41,0.0,2.7724,0.0,1.2443,1.9407,0,1,1,0,0,1
user_0260,project_0041,2026-03-06T20:35:05.080920+00:00,18,1.2894,1.105,1.2681,0.0,1.1539,1,1,0,0,0,0
user_0066,project_0021,2026-03-06T20:38:05.080920+00:00,18,1.2066,1.5108,0.7969,0.0,1.2966,0,0,0,1,0,0
user_0213,project_0003,2026-03-06T20:41:05.080920+00:00,29,1.229,0.0,0.8031,0.9813,0.2409,1,1,1,0,0,0
user_0255,project_0069,2026-03-06T20:49:05.080920+00:00,15,0.9299,0.0,0.6522,1.1607,0.1957,1,0,0,1,0,0
user_0169,project_0084,2026-03-06T20:49:05.080920+00:00,6,0.0,0.0,1.1679,1.5634,0.3504,0,0,0,0,1,0
user_0234,project_0026,2026-03-06T20:49:05.080920+00:00,44,0.8447,0.0,0.9098,1.1306,0.2729,0,0,0,0,1,0
user_0291,project_0078,2026-03-06T20:54:05.080920+00:00,16,0.9185,0.0,0.9662,0.0,0.2899,0,1,0,0,0,0
user_0032,project_0049,2026-03-06T20:56:05.080920+00:00,5,1.2044,2.2061,1.4129,0.7081,1.9681,0,0,1,1,0,0
user_0214,project_0013,2026-03-06T21:02:05.080920+00:00,45,1.0826,0.0,2.5308,2.9191,0.7592,1,0,1,1,0,1
user_0297,project_0100,2026-03-06T21:12:05.080920+00:00,3,1.9551,0.0,1.4849,0.0,0.4455,1,1,0,0,0,1
user_0243,project_0099,2026-03-06T21:26:05.080920+00:00,23,0.8917,0.0,0.7635,1.2176,0.229,0,1,0,1,0,0
user_0249,project_0004,2026-03-06T21:34:05.080920+00:00,26,1.3475,0.0,1.4742,0.0,0.4423,1,0,0,1,0,1
user_0179,project_0091,2026-03-06T21:42:05.080920+00:00,40,1.801,0.0,2.027,0.8122,0.6081,1,1,0,1,1,0
user_0015,project_0050,2026-03-06T21:44:05.080920+00:00,29,1.8152,0.7655,1.4957,0.0,0.9846,1,0,1,1,1,1
user_0005,project_0112,2026-03-06T21:44:05.080920+00:00,8,0.9611,0.768,0.0,0.0,0.5376,1,0,1,0,0,0
user_0111,project_0097,2026-03-06T21:58:05.080920+00:00,25,0.0,0.0,0.8736,0.0,0.2621,1,0,1,0,1,1
